0.0;624de2e08b23;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;688B / 0B
0.5;624de2e08b23;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;688B / 0B
1.0;624de2e08b23;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;688B / 0B
1.5;624de2e08b23;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;688B / 0B
2.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;25.79%;61.7kB / 792kB
2.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;25.79%;61.7kB / 792kB
3.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.70%;66.2kB / 1.7MB
3.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.70%;66.2kB / 1.7MB
4.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.30%;69.4kB / 2.88MB
4.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.30%;69.4kB / 2.88MB
5.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.40%;72.3kB / 4.22MB
5.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.40%;72.3kB / 4.22MB
6.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;2.00%;73.7kB / 4.8MB
6.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;2.00%;73.7kB / 4.8MB
7.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.03%;78.5kB / 5.74MB
7.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;3.03%;78.5kB / 5.74MB
8.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.92%;81.8kB / 5.8MB
8.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.92%;81.8kB / 5.8MB
9.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.00%;81.8kB / 5.8MB
9.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.00%;81.8kB / 5.8MB
10.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.00%;81.8kB / 5.8MB
10.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.00%;81.8kB / 5.8MB
11.0;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.00%;81.8kB / 5.8MB
11.5;624de2e08b23;ngtcp2;7.34MiB / 1.953GiB;0.37%;0.00%;81.8kB / 5.8MB
