0.0;c2252ebda779;quicker;97.36MiB / 1.953GiB;4.87%;99.61%;688B / 0B
0.5;c2252ebda779;quicker;97.36MiB / 1.953GiB;4.87%;99.61%;688B / 0B
1.0;c2252ebda779;quicker;127.4MiB / 1.953GiB;6.37%;97.75%;688B / 0B
1.5;c2252ebda779;quicker;127.4MiB / 1.953GiB;6.37%;97.75%;688B / 0B
2.0;c2252ebda779;quicker;139.8MiB / 1.953GiB;6.99%;99.53%;688B / 0B
2.5;c2252ebda779;quicker;139.8MiB / 1.953GiB;6.99%;99.53%;688B / 0B
3.0;c2252ebda779;quicker;147.5MiB / 1.953GiB;7.37%;100.56%;688B / 0B
3.5;c2252ebda779;quicker;147.5MiB / 1.953GiB;7.37%;100.56%;688B / 0B
4.0;c2252ebda779;quicker;152.9MiB / 1.953GiB;7.64%;98.35%;758B / 0B
4.5;c2252ebda779;quicker;152.9MiB / 1.953GiB;7.64%;98.35%;758B / 0B
5.0;c2252ebda779;quicker;161.1MiB / 1.953GiB;8.05%;98.47%;758B / 0B
5.5;c2252ebda779;quicker;161.1MiB / 1.953GiB;8.05%;98.47%;758B / 0B
6.0;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;53.21%;758B / 0B
6.5;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;53.21%;758B / 0B
7.0;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;0.00%;758B / 0B
7.5;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;0.00%;758B / 0B
8.0;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;0.00%;828B / 0B
8.5;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;0.00%;828B / 0B
9.0;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;0.00%;828B / 0B
9.5;c2252ebda779;quicker;17.79MiB / 1.953GiB;0.89%;0.00%;828B / 0B
10.0;c2252ebda779;quicker;21.54MiB / 1.953GiB;1.08%;20.43%;8.63kB / 10.2kB
10.5;c2252ebda779;quicker;21.54MiB / 1.953GiB;1.08%;20.43%;8.63kB / 10.2kB
11.0;c2252ebda779;quicker;31.93MiB / 1.953GiB;1.60%;93.78%;65.2kB / 156kB
11.5;c2252ebda779;quicker;31.93MiB / 1.953GiB;1.60%;93.78%;65.2kB / 156kB
12.0;c2252ebda779;quicker;47.78MiB / 1.953GiB;2.39%;99.09%;199kB / 391kB
12.5;c2252ebda779;quicker;47.78MiB / 1.953GiB;2.39%;99.09%;199kB / 391kB
13.0;c2252ebda779;quicker;68.49MiB / 1.953GiB;3.42%;98.83%;503kB / 690kB
